product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
052b8660ee8a9ee18815d9b276694a10,perfumaria,47,540,2,107,17,12,14
69af60118aac736afed734810bd88424,esporte_lazer,56,611,4,1200,35,15,15
2a15783d3cb601f8d9a6a86806b037b3,bebes,47,1080,1,600,38,5,33
22a0a4cfaf39559db703230823bdc13a,telefonia_fixa,38,969,1,429,18,13,13
4c7d4a2efde21e3bf1660926fabc6a9d,beleza_saude,60,316,3,250,18,10,15
34239894e175b17d8c84edc6c73b4dad,bebes,35,221,5,400,29,12,23
eee02ac99af9217137a2ef5eaad20376,cool_stuff,39,525,2,500,60,16,11
3168b2696b15ca440b92afa9e011a084,pet_shop,51,2456,1,3200,52,25,29
af8533a77adce26dca87480c4c5c9af4,cool_stuff,60,1168,3,550,17,7,23
2a5806f10d0f00e5ad032dd2e3c8806e,moveis_escritorio,46,1350,1,11875,57,55,22
a94036c0bb4dfce8d5762777c07b7be2,cama_mesa_banho,57,2473,2,2500,43,8,33
4d8c2f14df6a1429692e995d787613a5,bebes,50,304,1,350,23,4,23
665dcf48bfab7017f4ac917abaafac4f,beleza_saude,31,519,1,310,20,22,22
c1aae55ae7c285aa64e3f0ba1966dd44,utilidades_domesticas,57,1652,4,825,18,9,12
ffd34459c21034d1da6df9800de0d7a3,beleza_saude,33,816,1,150,23,7,17
cf02395ed36c61d5ce31bdecce9767a3,esporte_lazer,58,1155,6,750,16,11,15
b1035b3d307f0aeb6157fdd3e09f8119,telefonia,55,395,3,375,18,13,16
460a66fcc404a3d7306d5f50fcb2d18a,utilidades_domesticas,51,720,1,350,16,16,17
71e5d0eb5a5fcc829dc6c1bc1ecac7cf,esporte_lazer,36,2886,1,150,16,16,11
61509eaebb2d4bd1a7511b1a75703f8c,utilidades_domesticas,50,500,1,300,25,2,17
d3060c543b1b88a647cc284ed7a9dd4a,pet_shop,38,817,4,6200,69,10,49
2028bf1b01cafb2d2b1901fca4083222,perfumaria,54,1536,2,250,20,8,21
5f0bdec2fb222061ed8fe52586a5957d,telefonia,42,660,1,113,18,4,11
3918bb60ff48662029ca9f1e1f7b9842,fashion_bolsas_e_acessorios,59,352,3,550,43,16,27
e7d5464b94c9a5963f7c686fc80145ad,relogios_presentes,42,938,5,275,16,14,14
33b67c1594a903b27b5163c0efb15a5d,fashion_bolsas_e_acessorios,63,627,4,200,16,5,11
9cd17b1cc8db0de6b175f213e9054c01,brinquedos,50,903,5,2416,32,28,23
8d7d29e5fb9ff5333009326c87fc04e9,moveis_escritorio,56,1070,1,7433,57,68,31
40df4be4429553e18755913ac3cfeac5,instrumentos_musicais,44,546,3,1450,32,14,27
8828464e34fc3da3892f568218e14d61,beleza_saude,60,3244,1,3575,21,18,22
a0265e3673ba47db572b54978126f6ae,moveis_escritorio,50,344,1,15000,50,90,50
707f450cad7285fab5ad90bc3e7edb0c,utilidades_domesticas,59,604,1,1350,20,26,20
b0633125352f6e66818a7ca9afae94ea,moveis_decoracao,16,113,1,550,24,26,24
989fd236458b9c0410bc6e1cf23cde4d,cool_stuff,36,777,4,1700,25,26,83
b8c89bc5fa5dc01a5d0e9d7ff0c6ecdb,cama_mesa_banho,55,444,2,700,50,16,16
01c9a70868bec5b748c67fcc26ce5895,brinquedos,39,601,2,750,30,17,30
0502d1a36be75bd36b452f31c6ed264a,,,,,100,16,7,11
1b34de23397f9ce6cd0f7afa27b60eac,beleza_saude,33,3664,1,430,22,17,21
7c1bd920dbdf22470b68bde975dd3ccf,beleza_saude,59,492,2,200,22,10,18
09e68b02ea2a0a677c692faac3735c9d,esporte_lazer,30,626,5,227,26,15,19
8f182b62914de7e1eac12f09b125e9a6,casa_construcao,59,664,1,8700,30,35,30
4b2772e2e34787603725226af352e466,beleza_saude,30,150,1,200,16,9,14
3a135477bf41350a0b1d8afdf616d446,brinquedos,56,928,3,600,52,9,19
cdc9d87e17ccf98f35634e6c3b77073e,esporte_lazer,57,1236,1,4250,20,20,20
e5eadf9be70a4a9fa514019542fc330a,eletrodomesticos,48,543,2,1200,35,20,30
7fa79f73326e6b9b13b79f60a435d4a5,esporte_lazer,45,570,2,725,19,14,15
cfe9e8e1f0400c8cc665d41722f34086,moveis_decoracao,44,696,4,1500,35,40,35
2a217b8a9a09c938d8db704d99d7f053,brinquedos,54,77,2,3150,39,30,29
ae708dce075c96f220a0ad5adb2dc984,eletronicos,51,1461,4,1117,19,14,19
38fbe42a76e0c841c9445467b7e5ab30,cama_mesa_banho,45,734,5,550,16,10,11
541f87698fb1b63df63ba4989dcc25ce,utilidades_domesticas,60,338,2,3100,18,18,18
08ddfb809affc027d1aec6d639969dbc,telefonia,60,2151,2,167,18,5,11
ff7fccf8513f360157f0660fe51d1d88,esporte_lazer,59,1313,2,1500,80,14,16
c64fe38b4cd06cf7160d9505aa87b8c4,moveis_decoracao,54,691,1,1200,34,8,22
fb8e60e1a3c247d3a2e17f6986e71a40,moveis_decoracao,58,858,1,3250,31,43,21
c589625c8ccc7bfd2e8f1fb041e24c4a,beleza_saude,60,919,1,150,22,3,15
3b82e71cc658bc6deadebef95075ac55,bebes,48,395,1,350,25,5,17
9aa9caee155847cddb376a05b9a39791,telefonia,60,777,6,300,17,4,12
1c9b5793de6c3d9117b6218552c87a8f,perfumaria,54,956,1,50,16,5,11
de80c37c338574091896b7fdc81dc376,beleza_saude,49,1045,1,333,17,17,15
87590844d536e6b92ecf707a50b1c2c5,utilidades_domesticas,51,437,1,600,21,21,21
5bd6493a2d5a384987386f2696bae33d,telefonia,59,405,1,150,19,4,11
b3e40ff639c185b9d726b4b19c17e6cd,cool_stuff,55,934,1,2150,42,25,15
12e479f1c2c0417147a3e36302485e30,relogios_presentes,46,629,1,400,24,8,12
820e8f306dc9ffcf6d0957516084cca1,brinquedos,43,932,2,888,25,21,20
57f2bc497c1a3ebe41ba7a06d78ed159,relogios_presentes,55,336,4,250,16,2,20
d2e8130fbec52f5dac0571ea1993f28a,informatica_acessorios,56,1199,3,525,23,11,16
eefbc932268cd0bdde377b3d8ecdacaa,moveis_decoracao,63,2339,4,7700,22,19,22
6f2d7833b8f0a094571ebddebdc6623a,telefonia,60,298,7,350,17,4,13
05c693a8085dad009cebdcf2830ab738,telefonia,52,525,2,200,19,4,11
fadc89c2a60ff96b18827644074dfd70,utilidades_domesticas,52,827,1,1800,30,30,30
ed71b39fde2f884a620dedc2053dcf86,automotivo,60,442,3,350,25,25,25
683487a7a9ad71b5776c9b9bcad37eed,fashion_bolsas_e_acessorios,52,23,1,200,16,2,11
2a592642399b33baf3a5729a6335b21c,perfumaria,47,1320,1,100,16,7,12
72a137b85d5a1d82cde242493f118f43,consoles_games,55,411,3,600,24,20,27
c3f8ee7e05c01c61ab863e336b0f2e5e,informatica_acessorios,52,381,4,24050,60,40,60
138d7037b59dcee052810952c983033b,esporte_lazer,50,621,1,1400,21,16,16
0214e4741dab5812bb31a61af1dc3de5,cama_mesa_banho,53,284,1,2100,45,15,35
fea7f0c147905a41ca324c0e3234a4c7,informatica_acessorios,60,2127,1,225,18,10,16
0f0c4960b05d6145bbb4b348423503ef,eletronicos,32,139,3,1700,32,5,26
b1551ef44e04265b510840b991b24b51,utilidades_domesticas,55,1010,1,1000,43,11,37
a80b3c9fe4065f8159d873438f88be4e,beleza_saude,28,166,2,300,23,7,12
e49a57a6afd465b7d3cd109daf09ca98,,,,,220,21,11,16
37bd6327d499dd991f2da7681625bb3c,moveis_decoracao,44,208,3,100,16,5,11
5bf57bdef224b9486b45ebba37ec6191,cama_mesa_banho,47,232,1,1300,38,7,28
3c81b58ed91e248ab04898f42e223b1c,esporte_lazer,40,428,2,600,20,20,20
9ea1152d6d52dc57ab2ea49aa626adc1,beleza_saude,49,3037,1,1067,22,19,19
96b200840d3b01d948ee9d507f6bcb3e,cama_mesa_banho,56,638,2,950,16,10,16
2f13d1dc8b4e1d9d8027be50339546a9,moveis_decoracao,48,895,1,2650,30,30,30
1f9799a175f50c9fa725984775cac5c5,cama_mesa_banho,51,82,1,1000,40,5,25
7855801875dac05bda454284be8be7db,utilidades_domesticas,58,1854,1,3500,36,30,32
ddbd0c1c8d8bf3e9142fc3b9751a476a,bebes,51,1140,2,550,30,10,20
ee6c49af1a2de55aa0e076257ab4ab99,informatica_acessorios,47,956,1,140,22,14,14
0e687d00ba3214b4aca6397a14d49373,eletrodomesticos_2,52,1012,4,7500,55,10,82
7500a93e5485588cedc511badf55e56e,papelaria,59,669,5,750,25,10,19
2109e8aeedbade2096a471740fb9e798,moveis_decoracao,45,640,1,10150,45,30,45
ec2d43cc59763ec91694573b31f1c29a,cama_mesa_banho,38,735,5,800,20,20,20
544ffb995c65fbbe68f36f36e388dede,informatica_acessorios,60,290,1,800,33,12,12
e9eebb8e8ba0fadb9020f8ba1c003b48,perfumaria,36,210,1,541,21,15,16
daa7499d1e545811c843e8189cd30286,fashion_bolsas_e_acessorios,41,1359,1,250,16,2,11
9ab817d90bc61ed772ffea01b4cdcdb6,beleza_saude,57,1262,1,450,20,12,12
2083a6feb4bbb31f6abc92fc24e468c0,telefonia,56,3135,2,150,19,15,15
183210d186d30d050604f96ef87af803,automotivo,50,651,5,4350,78,4,47
783dae38feb9e3a364e24e25168cfa8a,utilidades_domesticas,55,842,1,14350,50,50,50
bac155b95a240e42f840f622bde271d1,automotivo,56,721,4,400,24,5,11
d9bba71d1d1ad35925593d365a2ab43e,eletronicos,58,1473,1,1850,56,12,39
f2b67cf6ef88cbc9c2f3e482f558b318,perfumaria,45,977,2,117,16,11,13
6e415cdc78febbdbe465df65d52dbc19,bebes,60,1110,3,450,25,16,29
82df2add69e03f9b165a7e46429c9484,moveis_decoracao,57,1492,3,2600,105,3,70
fb19ac22e32dfecea21afbdde4b97b5f,telefonia,54,804,2,100,16,13,16
52ed6cbde6c5bee6f2ea166bf4c1d972,moveis_decoracao,38,161,2,550,16,12,21
07b6a3b7bd0e9c54119f7c679edccca4,relogios_presentes,47,511,1,400,16,11,11
19a6ffd4e245a92747a693805163a60f,consoles_games,28,790,3,150,23,3,18
cfcb14e1f3b7ac5213b4e2ae7697598b,livros_tecnicos,20,608,1,350,21,2,14
f1bad58626618e14b6b25b096acee146,beleza_saude,60,918,1,150,22,3,15
42a2bd596fda1baef5719cb74f73030c,cama_mesa_banho,60,188,1,1300,44,2,35
43f911ac50adc19a96cd523ade4e7cca,beleza_saude,58,963,1,1617,19,15,18
1aa2ed670a95e9f475723707a7c3f386,cama_mesa_banho,50,234,1,1000,38,6,29
3625fbaf8284047185fb0351f2f84ae3,esporte_lazer,55,815,4,1600,25,8,25
4724ffa427f315c485e39b02e21859b2,beleza_saude,52,1059,6,550,16,9,11
2fc738cd8396c43c0235072751a180cf,brinquedos,52,210,1,350,16,16,16
f8cd8a989b03ce1808d9d8d76668ea51,moveis_decoracao,52,1216,4,3000,70,15,15
2d4d78eecba060a7127c5f6a21cdb0c7,brinquedos,28,137,1,2444,45,22,41
b114bf337c0626166abe574eee9e3f32,moveis_escritorio,47,1398,1,13350,57,56,22
79cdc73931bb8e30077784ebbd2a16fc,papelaria,50,337,1,1900,20,50,38
79e42c4fa2bde6e0c828d23c4fb7df35,instrumentos_musicais,57,962,4,900,42,8,40
ae9618492353b838afaf28bc414be248,utilidades_domesticas,57,1236,1,750,23,18,23
6f46359e56f51d5deded13adcd1c255c,beleza_saude,42,437,1,650,16,16,16
b8411dee248601bc460bac8e1fb8a102,cama_mesa_banho,56,471,3,525,24,7,29
09c3a2ea33f044aebffecd6681e00133,moveis_decoracao,45,494,1,1150,35,23,35
85df978207ed4024ea16570dbb64fd6e,cool_stuff,33,385,2,100,20,6,15
c6fdec160d0f8f488d9041316c85051d,moveis_sala,57,1107,1,30000,80,60,60
fca62108387e25005784da2f551466a1,moveis_decoracao,42,87,3,14600,84,8,84
8d7ab3701456fdbfe2526636ce15327a,malas_acessorios,52,408,1,325,18,18,16
a7a9c0eede9320acf479daf444835d90,eletronicos,38,879,1,501,19,10,91
1613b819ab5dae53aead2dbb4ebdb378,automotivo,60,982,2,50,17,10,15
55cfb8318af6fe90dfacf0892abb2cee,moveis_decoracao,58,2010,2,1500,69,11,11
ef69da85d3bc28e624e5bc8fd34456c7,ferramentas_jardim,43,165,1,14350,40,50,40
33fac76e7f17367dedaef7954bbb33b4,beleza_saude,63,1113,2,550,20,20,20
0aa63972ae4967bb6874df796163549d,pet_shop,63,1440,3,5000,40,20,50
e6746d9281278108ca3319c4f0e6d05e,perfumaria,12,417,1,463,17,14,13
51e3084a334ce75dc646c9c6eea90e37,esporte_lazer,58,390,1,175,22,7,15
7c6ae4d12d2754ca0826ad17792c554e,esporte_lazer,55,2848,1,2000,33,30,30
f66b9de04ca29b4039377a323e949dc0,moveis_cozinha_area_de_servico_jantar_e_jardim,37,62,2,25400,45,86,27
e35f45a92b1a28c527d6e9edfec12af9,informatica_acessorios,55,2277,1,8900,19,13,32
c0a3d13743c894a0bd017a85acb658f3,cama_mesa_banho,51,305,1,1500,49,16,39
2610a3a6c0250a7f4411801a8cf376c7,beleza_saude,56,1697,5,750,19,13,15
b77f596e85780e540958a58d35836e96,automotivo,58,174,2,200,16,10,16
df969ce58d2f301f941a09bc75558cd4,bebes,51,446,1,350,30,30,20
18b0e642cbae7251e60a64aa07dd9eb9,informatica_acessorios,24,718,2,200,41,2,29
fed5c40c27e1c88560a9e92d82ee0825,eletronicos,53,109,1,150,24,12,18
bc4cd4da98dd128c39bf0b8c2674032f,pcs,55,3610,4,2650,16,31,39
4298b7e67dc399c200662b569563a2b2,informatica_acessorios,58,420,1,200,21,14,15
ef92defde845ab8450f9d70c526ef70f,utilidades_domesticas,36,558,1,450,24,8,15
0e54696a1223698bef52eeff59a10098,beleza_saude,56,1190,1,1250,26,21,16
d1c11e104455ab36d3e5b7458a9189d2,pet_shop,47,933,1,417,19,17,16
0d95dd6703959afe6f64c7ebd49bd9e9,papelaria,51,261,1,1250,16,39,37
6d1befe53a3d28e0d0d8b3bfcce11195,automotivo,56,1235,1,1800,34,40,19
576412dcec722c0f1f28ac7ee9acef54,informatica_acessorios,60,611,2,2500,31,12,31
43cc8e4d981bc04b9d78b12e8a908d41,beleza_saude,44,1793,1,11450,80,26,26
741e14d6cfe9c7dfcace49c4a0989bf3,bebes,52,704,4,1350,60,20,50
d3153ef55a46de1972249b0a044c5bd7,beleza_saude,56,1266,1,1400,20,20,20
563e96ec3515e6a7048ebcebffcaf1ba,construcao_ferramentas_construcao,60,147,6,10100,60,20,40
cdd68c0ef3e507db79631336cf9ec285,moveis_decoracao,49,494,2,450,30,20,20
0c96091f6f20b1d2c946a933370782a4,esporte_lazer,48,683,1,200,20,4,15
bb741dd30a6663863873c51be6c1061c,informatica_acessorios,57,95,1,300,32,5,16
68120d970296eb097cc07cbfce29475b,brinquedos,50,679,4,500,30,20,20
d1a790e97df2101ed61553a5fc1cfe02,utilidades_domesticas,36,566,3,300,40,5,40
d6aa421b9567e3e2a3a0caf8fb846cbc,utilidades_domesticas,48,546,1,5675,25,25,60
3c7c75671b25b927f05e68b233263e5f,moveis_decoracao,56,1722,2,600,52,11,11
e5d6523f4cd63e1347ca8407deda4ba3,moveis_decoracao,60,2138,2,400,69,11,11
6a1c65dbbecc1ece8c22856122a774ac,moveis_decoracao,53,770,1,13650,45,35,45
2d2fbde9939c282238dc0847b04c5018,informatica_acessorios,48,343,4,300,22,12,20
d961667356e6dffef33c0d0eb4c327cc,utilidades_domesticas,53,537,1,1150,25,6,20
fb00f51d564e36645bf7eab56ce5fd43,cool_stuff,26,2532,1,2035,27,13,15
d3f90867737a01e4df1ff8879e235a9a,utilidades_domesticas,39,518,1,5100,60,17,90
7b35ccd93a2184646c03b70326626923,esporte_lazer,30,2162,1,1563,20,16,17
5f82c0dd37c20e3f5010be5f3c6a9ff1,utilidades_domesticas,50,365,1,21400,48,65,48
6abd84909e8ed79ef808c16f90b91093,beleza_saude,56,389,1,250,16,5,15
69c5919a1b057b3d3d8b58f3b9b4b89d,automotivo,34,364,1,800,20,10,20
e55ba61cd47a02e2b5479c63c7db13fd,eletronicos,54,126,1,200,22,12,16
7a82832901d5f4cd314a4e102c47bd2b,ferramentas_jardim,38,437,1,1900,45,6,20
2edc5e6012ad882462d116ed5a9e3085,moveis_quarto,57,589,1,1450,50,8,40
3e49ed0eb3b0fd7c15032a2e250d43d5,moveis_escritorio,44,787,1,12100,54,40,52
a861d5c0df81a446e7e60ddb33ec0659,automotivo,57,1970,4,1550,27,24,27
bb42f37fc3d9130e4a4339d24a47dd7c,cama_mesa_banho,59,81,1,400,20,2,15
7c2d0df8e5fbfa71d54a400b33a8502e,beleza_saude,59,1515,1,138,12,9,18
f361fccba568fabe00db466f80626d1e,automotivo,20,908,1,75,17,8,13
de75785dc5be712c4d4ed4ec5b422ce1,relogios_presentes,47,340,3,550,20,16,17
99a3bbf99a7e2dc51bad09557d1967c2,esporte_lazer,39,513,1,1688,23,17,22
338aa2ba639b0be9950da484aac036c4,perfumaria,46,565,1,75,18,9,16
1d3f55c00acdb29bd959f2760abc8b7d,automotivo,56,614,1,5150,60,12,60
caa41bf17e27022341da028e79152c4c,beleza_saude,60,365,1,180,16,13,11
9190ce23001d7618017faae67788ea09,cama_mesa_banho,41,627,1,4442,57,36,42
0ce1e35bdc6af7e582e7ef9363e29b5b,telefonia,57,607,1,100,16,11,9
1c1dda7d5b3d50618aadda35edc2acd6,fashion_bolsas_e_acessorios,46,1437,1,300,16,2,20
525f8fbde09c9bf777025c3141fbbc6e,climatizacao,52,346,3,250,22,11,16
c756c946d61f5ffc068418badfb6302c,relogios_presentes,55,175,8,250,16,2,11
12530458b22303a822da23e0ef0c400b,utilidades_domesticas,60,416,2,950,43,17,24
41c24b8ce92d1a2cac62db5edfd088b2,relogios_presentes,27,178,1,314,18,11,14
a8de27e0e3c906eb51872553801962b7,papelaria,58,371,7,1900,28,55,37
ebf19d90623587fde1eff2a222d8b177,brinquedos,53,495,2,1874,38,38,26
438becbce7afb5a88f4075ed4d76682b,utilidades_domesticas,32,817,2,600,16,16,16
4d3e81b2dfb45a73759982d63e532e94,cool_stuff,49,425,1,200,30,5,30
738da8ddda2e593acfdc53c2d1520dfa,instrumentos_musicais,63,950,9,8350,105,12,45
88ffcf27478318ba55b1f9d22d65ce97,construcao_ferramentas_seguranca,53,246,1,600,25,31,25
447934cd014b033280977350b730d892,cama_mesa_banho,58,124,1,3100,60,16,16
b22658be72921a967a7d592dfc61e54e,perfumaria,34,523,1,500,20,20,20
3eef0cb94ba82de806bb30ab743c7655,moveis_escritorio,26,1177,1,11880,50,60,27
55b04296824029ae20bbeb3b200e69d0,moveis_decoracao,54,785,6,1300,60,12,12
656d923048a96be8ec0da05d7b71aa28,esporte_lazer,40,604,1,129,22,4,20
d2a2228b3f520f0af299b43ae00c698e,eletroportateis,55,1226,1,500,29,10,16
f7a17d2c51d9df89a4f1711c4ac17f33,utilidades_domesticas,56,1245,5,350,22,8,19
6a1a04054158fe995e1688d8f79605b2,esporte_lazer,59,254,1,1650,40,45,25
165cf891cdb818da8293163bf0a9b2ba,informatica_acessorios,51,156,1,100,16,6,14
cebff45f1d1558430be0e07ac0df6a68,automotivo,56,960,3,1400,30,30,30
6cc2b92f841b20c5e39281a44a9c68bc,esporte_lazer,50,437,1,2200,60,18,18
e8f1f23c31482d8f798aaa64733e85d9,telefonia,21,1213,2,300,17,9,12
cfbc837967ca671ee87f5243f2a1024d,esporte_lazer,47,527,1,400,16,17,11
32bb152336c896d906a6344cdbe1993c,moveis_decoracao,58,635,1,7350,30,35,30
1d7db62a21ffb4f220d3e8a05fa77e02,fashion_bolsas_e_acessorios,22,328,3,100,16,13,11
c4b21b551ef498a942996724f6f82695,automotivo,39,871,4,850,28,16,21
7134464bd4e33be7a2604345a4c0ccf4,artigos_de_festas,55,336,1,4550,33,18,33
951cb45d30e716a846d8cf5874034e56,telefonia,57,524,1,150,18,3,12
236f3599e6d57eeb5eb9535b2c88b231,brinquedos,29,657,3,300,19,15,17
2c0b8a973e616502de1d80482fb9c5be,eletronicos,57,410,2,100,18,20,16
ada6a9116c85d8e56232e0a4265d7db9,eletrodomesticos_2,45,151,1,14813,50,43,26
b85d127ab2f470f523f1678b7f399cef,utilidades_domesticas,59,304,1,150,20,2,20
6bd248f93425ceeb625a8a97e2404112,papelaria,39,217,1,550,46,10,32
cd82271424be9568801391194697361c,cama_mesa_banho,56,999,1,400,19,13,15
dbaee28f4ee64465838a229582d77520,construcao_ferramentas_construcao,58,1178,2,418,19,6,13
b3cf0a98f31b76ed0cec13d9c77102c4,market_place,26,1528,1,1300,33,6,22
4cb922d064b9a86b25b900350108771e,brinquedos,44,327,1,11850,50,35,40
6d8f2ccbced01ba3165048d784a5cf0c,relogios_presentes,60,556,1,200,20,7,15
3a2df6d2493defbb3b0f25c4f359423f,pet_shop,53,295,3,1100,20,25,20
7ed6634347bb8371bc6b20b3a7022bce,esporte_lazer,60,331,1,8500,100,6,50
ff5f8606556b625613f069a5a9a48966,bebes,63,554,1,2300,27,14,27
4fcb3d9a5f4871e8362dfedbdb02b064,automotivo,53,603,1,5950,65,11,65
17865682ce7cccfe7dec02d1f74a8f86,automotivo,54,339,1,350,25,10,15
5fb1e24560c31b0eaa1911d4247187ed,brinquedos,34,649,3,2600,33,12,26
368c6c730842d78016ad823897a372db,ferramentas_jardim,57,366,2,1650,30,22,30
596e3ace8e8329beb05bb40700a659f7,construcao_ferramentas_construcao,60,1154,1,450,16,10,11
9d6c66334a27b9dcf34b71cd371638de,cama_mesa_banho,45,729,1,4850,20,30,30
5f728acb77ac6cfbe96f6c64d2bd4694,cama_mesa_banho,57,119,1,2350,36,16,36
9f14f401fce2d9ddd450e7ce60cb7f5f,consoles_games,45,130,1,100,20,3,15
8338cef8355d238f43711dcb9c0657b2,moveis_decoracao,59,473,1,700,30,3,20
43354a2ac9eca9f50cb31647c6d5516a,brinquedos,50,563,6,8750,30,69,25
cb81df0e3ccece253557f2a07df4727e,esporte_lazer,25,469,1,225,18,15,16
936a034fe3b07b7ae7c87fc8ceb0749d,relogios_presentes,58,1233,4,450,16,2,20
e00994390ccf605aec4a0389c80e0ba7,esporte_lazer,29,418,1,1871,35,32,30
1bef08f119466a85a83919d5b80facd3,cama_mesa_banho,39,114,1,250,40,4,30
21ee06f7fd37a6fe4841865339411674,informatica_acessorios,55,1119,4,200,25,8,20
aa70ae9ee9a798d44ae6e00ce6d82cb1,beleza_saude,60,919,1,150,22,3,15
3362ea39c2b9a88dc82f2cd6f6838bcc,utilidades_domesticas,57,475,4,200,40,11,30
d88a953f5d1e00cbfb5785dcb8a9f81f,brinquedos,41,547,5,3100,72,11,13
4aa6014eceb682077f9dc4bffebc05b0,utilidades_domesticas,43,1002,3,10150,89,15,40
b596e2d70dd2f5fb5ff9ee2a1c803e5b,esporte_lazer,53,748,2,6300,42,20,32
38afdf723b95d455b418a0f57d623c6b,moveis_decoracao,38,479,3,2500,34,6,28
bd5556852920e0d5ebb6044894391ca6,esporte_lazer,53,3219,10,250,28,13,14
682fa9a2b1120191903abcde5950f072,esporte_lazer,50,596,2,700,22,22,22
c874b6cca27efc978feed6fd55b2985c,bebes,43,740,1,23200,31,85,54
423a6644f0aa529e8828ff1f91003690,agro_industria_e_comercio,54,2352,3,5800,30,30,20
447b7437663c07b241787482238e1d58,fashion_bolsas_e_acessorios,58,1359,1,200,16,2,11
a4462e7d5df840cbd075f0224bf42554,beleza_saude,43,2027,4,550,30,5,20
937d4dbe97dc4cda39683025976f91ae,moveis_decoracao,58,1037,5,400,35,7,27
f5307d7c949134b78e68c51c13cc426e,esporte_lazer,51,1286,2,520,25,20,20
6df3e292ba834323d4d8164d4c88e698,bebes,50,524,1,250,23,14,28
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,49,295,1,150,16,5,17
cd46a885543f0e169a49f1eb25c04e43,informatica_acessorios,58,1390,2,3475,54,13,48
24bc2932a12c983f8e76d828b65cf39b,beleza_saude,12,2411,1,380,17,11,13
9c0f79b9daf5436386477b4e17b94389,moveis_decoracao,53,616,1,2400,30,35,30
ce6bbfa347690099b21b9d688772d5ab,automotivo,60,374,3,700,32,15,11
a334304f952399f2161225628a9d2891,beleza_saude,58,1692,4,300,18,10,14
e350532acfc2ee911b6dcf1029dcb48d,brinquedos,27,867,5,300,22,6,16
2132979d9b6f64e99b8c9bb4da4e0323,informatica_acessorios,12,676,2,496,36,13,35
bb77135946e78428a7a5634a46113a22,bebes,57,271,1,600,25,15,25
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,49,819,3,1250,42,11,12
87fcf2104f6c632428115466bab2c16b,esporte_lazer,24,211,1,850,51,11,18
d60c79092c4d9018a9e4f08f24b7a280,utilidades_domesticas,28,735,2,300,20,30,20
e4acef9f829635351de593a05d2406da,esporte_lazer,45,40,1,562,20,13,17
526f833e1eb0a32ad9351145a761b9ab,relogios_presentes,60,491,2,250,16,2,11
45a15b38cc3c0514717a1de673c6193c,,,,,250,17,8,13
36ed077d2f4915bc4bd14ead16a028de,alimentos,49,477,2,750,16,20,16
e3dd5a5b73bfbb610ada4ed74a6612b6,pet_shop,32,1244,1,138,17,13,14
f399bbedb1d21192dffefc4a8b30a229,utilidades_domesticas,59,614,1,5300,30,35,30
35d92b98f6c28b76f0551e206ba39234,utilidades_domesticas,38,597,3,300,40,5,40
46f739c1cd676603026c0af4d29ef7a5,automotivo,55,212,3,1850,20,15,20
e251ebd2858be1aa7d9b2087a6992580,ferramentas_jardim,34,511,4,8875,40,14,43
c689470c5a069795896edc7b896d9251,cama_mesa_banho,63,837,1,1300,43,5,30
3374f1e0e721154f553fa0b0994ff405,utilidades_domesticas,56,231,1,250,16,12,16
779e74ce337266c06bf392935ab34bc8,alimentos_bebidas,59,459,2,262,28,15,20
d2085f7e0f9533605386960fc7e987ec,ferramentas_jardim,40,207,4,150,16,2,11
b88449b8d7f553a4517437d0dc5491a2,papelaria,45,435,2,750,17,7,12
f4938e02188d323c8412d2ea07d230e4,perfumaria,56,182,1,3733,22,29,27
ec3f8e78677c7e0395b155bc67417158,informatica_acessorios,60,334,3,850,34,14,14
3096d513ef378c2f6b32b7f4f42a471a,relogios_presentes,54,555,4,400,16,2,11
1945afae0c93166dce1f186d00125695,informatica_acessorios,58,1707,2,6500,30,30,20
b84ee1832bd494a163f0a8315efde95c,informatica_acessorios,56,944,1,200,20,20,20
f7ac498363699addc5ff78eadee46977,telefonia,51,544,5,150,19,3,20
7cd29da0653abeb444703cc5a957f479,beleza_saude,23,565,1,1029,20,15,17
4d37ead6e95bf651d4ab59453425e7fa,automotivo,56,651,5,7200,72,4,44
8bab563be2e3316280e3990af91da7b7,eletronicos,49,190,1,133,18,11,14
67d2c4ee8fd08752a32aae5f878740aa,telefonia,45,361,1,100,19,4,11
a59fb60fddcc72a9878b7ed5cb69d8e4,audio,48,424,1,200,27,5,20
7dcc6211778e584131cd6067555e8a5c,relogios_presentes,60,1709,1,300,16,12,12
6dad2488df2de36fedd0b11be097c346,bebes,42,848,1,4727,56,59,31
9e0e152552a1323f7e5dcf63d50cdae3,perfumaria,48,969,3,400,20,11,11
035df2b15f358d231e00af9e62488cf4,perfumaria,51,607,1,783,17,15,14
741a31499a578979be85db7f80139e62,moveis_decoracao,59,473,1,600,30,3,20
cb3ad2d2499eebaa7ccb4fd1e7db9bc7,automotivo,57,689,4,1450,30,30,30
092eff69a9499b052a2258f502ea0775,moveis_decoracao,52,485,2,500,35,8,35
2f1ae77f6516da678d91c8a80b90bc20,brinquedos,58,533,3,742,37,32,29
f2af004352a06a99dca765596240cbc3,beleza_saude,61,1054,4,100,29,5,15
